,ema_fast,ema_slow,end_value
0,20,35,13160.0
1,21,35,13019.0
2,11,29,12394.1
3,11,35,12188.8
4,11,34,11083.0
5,20,34,11004.0
6,21,36,10841.0
7,22,34,10759.0
8,20,36,10566.0
9,9,32,10452.0
