,ema_fast,ema_slow,end_value
0,4,14,16933.5
1,5,12,15133.4
2,6,10,15105.0
3,6,11,14992.9
4,4,24,14312.7
5,4,25,14236.7
6,4,15,14190.0
7,4,21,14093.0
8,3,20,14042.0
9,4,26,13855.3
