,ema_fast,ema_slow,annual_return
0,17,10,5.048946469555545
1,15,11,4.986713382566391
2,15,10,4.912193760189224
3,16,11,4.785819093298048
4,14,11,4.714494755741239
5,15,12,4.700178093161639
6,14,12,4.675177452167594
7,18,10,4.479536076862909
8,12,10,4.122450691837336
9,13,12,3.909674880703018
10,14,13,3.8014087319688734
11,13,10,3.7844208302477713
12,14,10,3.6928478050241855
13,16,10,3.5380356968708018
14,13,11,3.4704421971380435
15,12,11,3.443111377393536
16,17,11,3.1504364511899468
17,16,12,2.999083347676727
18,15,13,2.792549829431191
19,20,10,2.743580220293487
20,6,65,2.706308376224875
21,21,10,2.61476223604515
22,6,66,2.392657655558634
23,19,11,2.348447657742991
24,22,10,2.305380504991306
25,19,10,2.280299108893368
26,18,11,2.2369539743543965
27,16,13,2.2080569810495607
28,15,14,2.2080569810495607
29,19,12,2.1867294095955474
30,21,12,2.1084554552062302
31,17,12,2.098701532498085
32,6,64,2.0756833435762325
33,24,11,2.0404933862157657
34,23,10,2.011500300191285
35,11,10,1.9833923176567532
36,17,13,1.9790330874093487
37,18,12,1.9790330874093487
38,20,13,1.9530846184330728
39,20,11,1.847105575920236
40,6,63,1.814226593968778
41,18,13,1.8059326003583287
42,21,11,1.7006362265273804
43,7,62,1.560102756216656
44,24,13,1.5589157702515404
45,22,13,1.55798030633941
46,22,14,1.555304511711094
47,22,12,1.536046354594215
48,22,11,1.460765350842377
49,8,62,1.4572195588333612
