,ema_fast,ema_slow,annual_return
0,14,14,0.0
1,19,19,0.0
2,12,12,0.0
3,15,15,0.0
4,16,16,0.0
5,17,17,0.0
6,18,18,0.0
7,20,20,0.0
8,21,21,0.0
9,22,22,0.0
10,23,23,0.0
11,24,24,0.0
12,11,11,0.0
13,10,10,0.0
14,13,13,0.0
15,2,10,-1.497910375061715
16,1,11,-1.6756410916755768
17,2,11,-1.84394489915459
18,2,12,-2.1149077355167254
19,1,12,-2.563498293377522
20,3,10,-3.3367045124554533
21,12,11,-3.5007908783281456
22,12,10,-3.624839076782575
23,11,10,-3.78777437904159
24,13,11,-3.911349956228715
25,13,10,-4.319792405021421
26,14,10,-4.5370682544585765
27,1,13,-4.574565409713576
28,3,11,-6.484228820465847
29,1,10,-6.550737814753865
30,1,14,-6.8766354229512885
31,2,13,-7.044092184351706
32,3,12,-7.464919729860271
33,17,78,-7.881550996825401
34,17,77,-7.881550996825401
35,17,79,-7.881550996825401
36,1,15,-7.978962389625857
37,18,74,-8.404381502675859
38,16,15,-8.57755335602494
39,18,73,-8.578356231515787
40,17,76,-8.673338628633465
41,18,76,-8.720718632754703
42,17,14,-8.777586013252206
43,18,77,-8.802961800008866
44,18,78,-8.802961800008866
45,19,75,-8.8224710800942
46,17,74,-9.073005949729222
47,17,75,-9.073005949729222
48,18,75,-9.146575173571646
49,18,79,-9.15708849826432
