,ema_fast,ema_slow,end_value
0,11,15,23370.0
1,10,15,21887.6
2,8,16,20923.0
3,12,14,20354.0
4,9,15,19304.0
5,10,13,18303.0
6,11,12,18303.0
7,10,16,18087.0
8,6,20,17704.0
9,11,13,17652.8
