,ema_fast,ema_slow,annual_return
0,24,65,49.55247539881199
1,22,68,49.49773607212513
2,21,70,49.49773607212513
3,20,71,49.49773607212513
4,23,67,49.48963270821773
5,24,66,49.48963270821773
6,22,69,49.48963270821773
7,23,68,49.48963270821773
8,24,67,46.5700328566097
9,18,75,46.18993350251652
10,19,73,46.18993350251652
11,17,78,46.18993350251652
12,20,72,46.18993350251652
13,19,74,46.18993350251652
14,18,76,46.18993350251652
15,18,78,46.15859242687609
16,22,71,46.15859242687609
17,18,77,46.15859242687609
18,23,70,46.15859242687609
19,20,74,46.15859242687609
20,22,72,46.15859242687609
21,19,76,46.15859242687609
22,23,69,46.15859242687609
23,17,79,46.15859242687609
24,20,75,46.15859242687609
25,21,72,46.15859242687609
26,21,73,46.15859242687609
27,21,74,46.15859242687609
28,22,70,46.15859242687609
29,19,77,45.78305344726592
30,19,75,45.356727981315856
31,21,71,45.356727981315856
32,20,73,45.356727981315856
33,16,79,45.12952177039119
34,16,78,45.12952177039119
35,15,79,45.12952177039119
36,17,76,44.606453329400935
37,18,74,44.606453329400935
38,17,77,44.606453329400935
39,24,64,44.346441683638
40,17,74,44.276689028967446
41,16,75,44.276689028967446
42,22,79,43.93919498555018
43,22,34,43.79862212316578
44,22,77,43.58703458389159
45,23,73,43.58703458389159
46,21,77,43.58703458389159
47,22,75,43.58703458389159
48,23,76,43.58703458389159
49,23,75,43.58703458389159
