,ema_fast,ema_slow,end_value
0,24,47,16822.5
1,22,49,16509.0
2,19,53,16390.0
3,20,52,16390.0
4,23,48,16087.0
5,24,46,16049.0
6,14,56,15862.6
7,23,47,15750.0
8,14,57,15682.5
9,20,51,15636.5
