,ema_fast,ema_slow,end_value
0,6,24,10008.0
1,7,22,9940.0
2,6,25,9901.0
3,8,22,9836.8
4,7,24,9836.8
5,7,23,9834.6
6,6,23,9791.8
7,13,15,9751.2
8,18,53,9718.3
9,17,56,9686.3
