,ema_fast,ema_slow,annual_return
0,5,43,23.01061788299508
1,5,39,22.18694885949156
2,5,38,22.03937001482874
3,5,40,21.645682130564065
4,5,37,21.31328557844028
5,4,43,21.298501424923032
6,4,44,21.23309978039305
7,5,41,21.084890996819905
8,4,46,21.055257774875457
9,4,45,20.89128377896108
10,8,26,20.84949450861789
11,2,78,20.81009926265028
12,4,47,20.798070417920112
13,6,33,20.7632925357723
14,4,42,20.69561713037649
15,2,23,20.60728270175069
16,5,42,20.523361368569542
17,7,31,20.52072332592661
18,11,19,20.49872538122031
19,6,34,20.47018651740184
20,7,34,20.413717293893
21,6,39,20.41058906820286
22,2,79,20.40504151890893
23,6,35,20.373272030536583
24,12,18,20.329913539786187
25,5,44,20.325824453295454
26,12,37,20.29764528384653
27,8,30,20.29249961114223
28,6,23,20.28309472608376
29,5,36,20.26576494187327
30,10,21,20.21619351475129
31,6,36,20.214630589670097
32,4,36,20.132060163889363
33,5,35,20.118868381382963
34,3,49,20.08475238275016
35,13,17,20.08030414475208
36,18,79,20.024401412984147
37,13,35,20.007826136456828
38,3,48,19.97212284330752
39,3,52,19.943780910288723
40,4,48,19.910292167631376
41,2,51,19.891849552525507
42,2,52,19.83522579577313
43,4,35,19.75105999964232
44,8,31,19.74579228775164
45,4,38,19.73870754776018
46,11,39,19.731416461982008
47,12,36,19.726464661590924
48,18,78,19.724069959599504
49,6,32,19.721063247767283
