,ema_fast,ema_slow,annual_return
0,8,25,13.75325168648274
1,4,35,13.658775236874376
2,9,22,13.62061875418826
3,9,23,13.417891015465347
4,5,22,13.413327702892325
5,6,21,13.410304486028531
6,8,24,13.337895312334574
7,7,25,13.019657709337997
8,6,23,12.883073510047138
9,7,21,12.86604917696451
10,7,26,12.836024262060649
11,6,27,12.795708729617544
12,7,27,12.775586430500244
13,9,36,12.771785539489988
14,6,22,12.76092363888064
15,5,32,12.755705243583956
16,8,23,12.68995649329333
17,10,21,12.67694920344124
18,4,60,12.657155995267445
19,8,39,12.6391077901648
20,6,28,12.519306540454584
21,8,43,12.499255220735762
22,8,22,12.485859587099874
23,7,47,12.41828217371636
24,9,37,12.41707365246426
25,4,59,12.327707980442568
26,7,48,12.306822707223326
27,7,49,12.288474766571614
28,6,26,12.2665551863452
29,7,22,12.26277118416533
30,14,16,12.259412329734158
31,8,42,12.114842726249272
32,8,45,12.103222313912536
33,7,23,12.099953355440531
34,8,40,12.062072054455909
35,2,30,12.052439203935595
36,6,47,12.05194483626812
37,7,45,12.03070135465075
38,7,46,12.03070135465075
39,6,29,12.014737126372452
40,8,44,11.99987747350156
41,4,62,11.999173236065436
42,13,17,11.979548766500272
43,5,56,11.968406183500418
44,6,50,11.96363369790091
45,5,53,11.94429881341156
46,6,46,11.93666981178981
47,3,38,11.921704164841447
48,8,41,11.921069448001433
49,6,20,11.900739340744275
