,ema_fast,ema_slow,end_value
0,10,30,39411.0
1,10,31,38100.0
2,13,58,34343.5
3,10,32,33793.9
4,14,55,33410.0
5,9,28,32934.7
6,8,41,30399.0
7,9,31,30261.0
8,10,25,30218.0
9,8,30,29778.9
