,ema_fast,ema_slow,end_value
0,8,13,12213.0
1,7,25,11575.1
2,8,24,11516.2
3,6,15,11492.3
4,7,23,11400.0
5,9,11,11370.0
6,8,14,11338.5
7,6,14,11281.7
8,6,27,11227.5
9,5,30,11202.0
