,ema_fast,ema_slow,end_value
0,6,12,16504.0
1,8,11,14849.3
2,6,15,14683.6
3,4,19,14660.0
4,5,12,14517.1
5,6,14,14424.4
6,7,13,14322.8
7,5,10,14298.5
8,6,13,14195.7
9,6,11,14121.0
