,ema_fast,ema_slow,end_value
0,3,10,37590.0
1,3,11,37178.2
2,16,49,35103.0
3,17,48,35103.0
4,17,49,35103.0
5,16,50,35103.0
6,5,45,34687.5
7,18,45,34595.0
8,18,46,34595.0
9,17,47,34595.0
