,ema_fast,ema_slow,annual_return
0,24,19,14.271190370310984
1,22,20,13.782002225478823
2,24,20,13.54890291958184
3,23,19,13.432614217988489
4,23,21,12.729916611887388
5,22,21,12.532263233905308
6,23,20,12.427527892284
7,24,22,12.397702535828458
8,23,22,11.945710212044249
9,24,21,11.945710212044249
10,24,18,11.792645081088672
11,23,18,11.774057335976522
12,22,19,11.530726571088874
13,21,20,11.530726571088874
14,24,23,10.37514347467334
15,16,12,8.45662525186385
16,17,11,8.143313594411206
17,17,10,8.026051448832545
18,12,75,7.975365991875552
19,12,74,7.921820228169113
20,12,76,7.701892619151788
21,14,13,7.692362706114372
22,21,19,7.619146024923751
23,12,72,7.550435688164425
24,13,68,7.540813070552225
25,13,70,7.536742118987338
26,13,73,7.535061529948011
27,12,79,7.521253954625844
28,22,18,7.47961986603559
29,14,67,7.464423036541087
30,11,77,7.462998955118749
31,15,12,7.444113669997048
32,12,73,7.423840242770489
33,13,69,7.4143173047413535
34,16,11,7.413196322292551
35,14,74,7.334694978238715
36,14,69,7.315412848771818
37,13,72,7.229820853769461
38,16,10,7.218305701947049
39,24,10,7.214212739653371
40,11,78,7.192641834389464
41,12,77,7.115712942298148
42,21,18,7.112160666072767
43,20,19,7.112160666072767
44,11,79,7.10557482575057
45,15,13,7.10028633405369
46,12,78,7.097029482939159
47,11,76,7.002090218828815
48,13,76,6.985406322693619
49,22,17,6.948524152460338
