,ema_fast,ema_slow,end_value
0,15,30,26347.8
1,14,32,26229.6
2,15,31,26078.0
3,16,28,25233.9
4,11,39,24452.6
5,9,42,24080.0
6,10,39,23916.2
7,12,36,22920.0
8,13,33,22826.3
9,12,38,22735.0
