,ema_fast,ema_slow,end_value
0,13,57,119527.8
1,14,55,119303.0
2,14,56,119303.0
3,14,54,118338.1
4,13,56,116844.3
5,13,55,116844.3
6,14,53,115505.0
7,10,56,112498.3
8,14,52,111980.0
9,13,53,111980.0
