,ema_fast,ema_slow,end_value
0,7,27,69662.5
1,6,29,61702.0
2,7,26,60979.0
3,4,42,57412.2
4,7,28,57181.2
5,7,29,56752.7
6,8,28,53837.8
7,8,29,53189.4
8,11,39,52849.8
9,10,40,51933.2
