,ema_fast,ema_slow,annual_return
0,2,22,32.564981495149866
1,2,19,32.2794224810053
2,2,20,31.835684913267556
3,2,21,31.491826263339224
4,1,30,30.976001701108984
5,4,20,29.927680218602408
6,2,18,29.92332845130952
7,3,22,29.811419672900925
8,5,18,29.288804856687484
9,2,24,29.182968395386904
10,5,19,28.68693267813793
11,1,29,28.507461470793867
12,3,20,28.25609860502568
13,4,19,28.1521917573187
14,15,22,28.115757205318
15,1,31,28.072011080412008
16,14,23,27.92276302460385
17,3,21,27.89028095192478
18,18,19,27.85900579236647
19,16,21,27.85900579236647
20,17,20,27.85900579236647
21,6,16,27.637850594186936
22,1,32,27.516681104112067
23,7,11,27.47394883457333
24,3,23,27.33172679164584
25,3,24,27.264115044184692
26,16,19,27.22423536546102
27,17,18,27.22423536546102
28,20,21,27.146673257816563
29,18,23,27.146673257816563
30,19,22,27.146673257816563
31,5,17,27.06116599823875
32,2,25,26.968977902680606
33,3,19,26.875996509706276
34,4,24,26.86347195640717
35,1,24,26.768707400982056
36,4,21,26.599009419195006
37,6,17,26.523679688740117
38,17,24,26.494723196347152
39,6,18,26.474227028494003
40,5,20,26.42856034429675
41,14,21,26.323508398398744
42,9,12,26.309807810848174
43,2,26,26.28024833780356
44,14,24,26.22365688626258
45,15,23,26.22365688626258
46,4,22,26.22212359589165
47,7,16,26.22025945009104
48,17,19,26.05095126409452
49,5,16,26.04023493196999
