,ema_fast,ema_slow,end_value
0,6,17,14426.8
1,6,18,14035.0
2,5,17,13700.0
3,5,18,13521.1
4,6,16,13402.0
5,11,13,13319.6
6,10,13,13267.9
7,7,16,12946.9
8,7,21,12658.7
9,4,21,12633.2
