,ema_fast,ema_slow,end_value
0,23,35,39635.6
1,20,21,31669.6
2,19,22,31669.6
3,17,24,31013.0
4,16,25,31013.0
5,19,21,31013.0
6,15,26,30783.0
7,16,26,30098.0
8,15,27,30098.0
9,18,24,29542.9
