,ema_fast,ema_slow,end_value
0,11,49,13640.0
1,12,46,13590.0
2,12,47,13563.5
3,12,43,13517.9
4,12,44,13517.9
5,14,39,13514.8
6,13,41,13514.8
7,11,48,13499.9
8,10,47,13499.6
9,12,45,13491.6
