,ema_fast,ema_slow,end_value
0,7,37,12318.8
1,20,50,11518.3
2,24,46,11478.0
3,23,48,11478.0
4,6,50,11457.2
5,5,16,11360.0
6,21,49,11170.0
7,20,51,11170.0
8,21,51,11117.7
9,6,51,11105.0
