,ema_fast,ema_slow,annual_return
0,12,46,14.33948313860714
1,23,26,13.84927386242236
2,22,27,13.84927386242236
3,24,25,13.84927386242236
4,21,28,13.843785943308609
5,16,38,13.821435781580046
6,12,47,13.78711239346154
7,20,30,13.662835711829564
8,13,44,13.658405543953144
9,23,25,13.65180138228736
10,19,31,13.646038630820271
11,7,62,13.580319215966208
12,6,43,13.572299321536118
13,17,34,13.566703778476654
14,17,36,13.529038586734243
15,20,29,13.501460634162058
16,5,55,13.48894827370956
17,21,27,13.471303551535248
18,14,42,13.46952788997156
19,21,29,13.460889562102013
20,11,48,13.372295976307022
21,22,26,13.339594160551794
22,16,37,13.31726503134541
23,13,38,13.289215363891763
24,15,40,13.199943164472735
25,13,39,13.172194489326728
26,11,47,13.163546285804811
27,18,31,13.160044738132374
28,23,27,13.11577995439551
29,22,28,13.11577995439551
30,20,28,13.11244027784941
31,7,61,13.098984735128738
32,20,32,13.066865958388316
33,24,26,13.061357987489968
34,6,54,13.049494149452205
35,18,33,13.045604364411966
36,12,43,12.963352201854752
37,9,51,12.938680541615218
38,10,50,12.93381972351894
39,11,45,12.923500098918744
40,19,32,12.912700011139208
41,4,55,12.90115261452343
42,10,47,12.897061038251348
43,18,35,12.874824686086956
44,19,33,12.874824686086956
45,17,37,12.87450596465233
46,11,46,12.874082451539456
47,12,40,12.858818946839518
48,19,34,12.855832244186056
49,10,55,12.828468654257916
