,ema_fast,ema_slow,annual_return
0,13,12,18.61857661776596
1,13,11,18.353897996173405
2,16,10,18.294440020004103
3,14,11,17.471606765823484
4,14,10,17.33822146937038
5,12,10,17.161474879652044
6,12,11,17.12699884346052
7,18,10,16.70619160795703
8,15,13,16.5373734758452
9,16,12,16.5373734758452
10,17,11,16.5373734758452
11,15,10,16.4634832378971
12,13,10,16.204331163964973
13,14,12,16.19121088809205
14,17,10,15.288720858707771
15,15,11,15.194058441029132
16,24,76,14.474406403683563
17,24,77,14.474406403683563
18,24,78,14.474406403683563
19,24,75,14.1850500780619
20,11,10,13.392512138447474
21,23,78,13.213462487071032
22,23,79,13.213462487071032
23,24,79,13.213462487071032
24,14,13,13.09635191631044
25,22,79,12.920918719317138
26,23,77,12.920918719317138
27,15,12,12.88141022413433
28,19,10,12.114560012456316
29,16,11,11.596435263699668
30,24,74,11.257031266887706
31,24,23,10.54285439160932
32,24,22,10.3883188995892
33,24,73,10.011000633175591
34,24,72,10.011000633175591
35,24,20,9.855436152038454
36,21,79,9.523656971917504
37,23,74,9.503689628133465
38,23,76,9.503689628133465
39,23,75,9.503689628133465
40,23,70,9.468103830825031
41,13,77,9.390656504981552
42,12,79,9.390656504981552
43,23,22,9.37066031839295
44,24,21,9.37066031839295
45,17,78,9.237779479532348
46,16,79,9.237779479532348
47,16,78,9.237779479532348
48,24,67,9.235404049301469
49,24,68,9.235404049301469
