,ema_fast,ema_slow,annual_return
0,22,76,17.491280902785952
1,6,23,17.478413823858283
2,20,68,17.084835196774883
3,23,73,16.638239187555847
4,7,21,16.604402245772125
5,22,77,16.445731087522326
6,20,79,16.413104233730465
7,23,72,16.251928471259287
8,21,77,16.23607085979607
9,22,75,16.05266343394018
10,21,79,16.041719522463854
11,21,78,16.041719522463854
12,22,74,15.970856704393617
13,8,20,15.882948359826605
14,23,74,15.720733836823143
15,7,19,15.419071879559263
16,24,69,15.40823596414182
17,22,73,15.395351250966966
18,24,70,15.374056825555126
19,23,71,15.357108314107442
20,23,60,15.342493938226346
21,24,58,15.31541910198935
22,23,61,15.09647140434984
23,21,65,15.08366899116695
24,8,21,14.887242731798512
25,21,76,14.865232479767688
26,24,59,14.841306027072628
27,6,24,14.83786245063124
28,22,62,14.7853676648084
29,6,25,14.739295173043091
30,10,17,14.67228371472961
31,11,16,14.67228371472961
32,20,71,14.51160923481099
33,20,72,14.51160923481099
34,20,69,14.355009446916414
35,20,70,14.355009446916414
36,22,72,14.324431182544869
37,24,71,14.241272962240709
38,9,18,14.22737172985389
39,3,54,14.134153089299115
40,8,19,14.009462058206932
41,23,70,13.987336691789569
42,23,63,13.959493013088654
43,5,26,13.950559043497732
44,24,68,13.871052426795876
45,22,63,13.867205062947813
46,7,22,13.842358245375712
47,7,23,13.83152794871674
48,24,67,13.776341853579687
49,22,65,13.741566571841426
