,ema_fast,ema_slow,annual_return
0,8,63,11.332748740470665
1,7,66,11.266888657579113
2,8,62,10.605077076973116
3,8,64,10.591498976105612
4,7,65,10.545316229780031
5,8,61,10.305135967669528
6,9,58,9.977259521621198
7,8,65,9.846675567734543
8,10,50,9.767903558917636
9,8,60,9.748597559733724
10,7,67,9.64490998054012
11,6,69,9.553334964207211
12,15,16,9.544153964563282
13,14,17,9.544153964563282
14,7,73,9.472568889187528
15,7,72,9.469035549557107
16,10,55,9.43879794148187
17,7,59,9.36558747652361
18,6,67,9.342233882555352
19,8,66,9.268817876761783
20,7,58,9.242519591111767
21,12,45,9.12068738665876
22,5,76,9.115686908103704
23,9,54,9.06494859698707
24,7,63,9.054443708269345
25,9,57,9.037068294979475
26,7,68,9.036059569082596
27,9,61,8.989338556931559
28,6,79,8.959218283661057
29,10,49,8.958854074839477
30,9,59,8.911614984931024
31,7,69,8.896533905038249
32,7,70,8.896533905038249
33,12,46,8.882755798045729
34,4,76,8.85624649030746
35,7,71,8.845239498943977
36,11,48,8.837165231454106
37,10,61,8.831070464952088
38,10,59,8.814307354622155
39,10,60,8.764309789024022
40,9,52,8.750734521448031
41,9,63,8.744345640521692
42,9,62,8.744345640521692
43,6,75,8.739939170359763
44,6,71,8.733001232540245
45,6,76,8.730256233027383
46,7,64,8.729859904152368
47,6,70,8.678211613104144
48,9,53,8.663358685681057
49,7,74,8.64681496385537
