,ema_fast,ema_slow,annual_return
0,4,34,29.03721635054209
1,4,31,27.935902501784295
2,7,17,27.707821572241738
3,7,16,27.59932291512741
4,11,18,27.54287287519148
5,12,17,27.31701457699775
6,6,27,27.155183677041705
7,4,32,27.042980627044827
8,3,39,27.01314170670227
9,14,16,27.011661034922717
10,5,27,26.93800291444835
11,4,33,26.792829147801545
12,6,17,26.787793404691516
13,12,18,26.77856671095531
14,14,15,26.744564858407145
15,2,44,26.742299863209272
16,4,35,26.741311864108
17,13,17,26.630710638985285
18,2,40,26.565710237234924
19,5,34,26.527847228497688
20,13,16,26.48120098022495
21,3,37,26.4677728304271
22,3,40,26.43093839276421
23,2,43,26.376281310094583
24,6,28,26.351754271945715
25,5,26,26.33577421989741
26,5,29,26.30256108282016
27,2,42,26.292952535638488
28,6,25,26.292406411264896
29,4,36,26.289056093004422
30,2,45,26.2865444326357
31,5,36,26.23151061019261
32,2,38,26.135378584580327
33,3,38,26.100595300550484
34,5,30,26.09604067002017
35,2,41,26.09380799581629
36,6,29,26.093085183034407
37,5,35,26.079835770557096
38,5,33,25.993554635452703
39,3,34,25.970341491470528
40,4,38,25.927329427622688
41,4,37,25.862894591315072
42,5,31,25.789629607390115
43,6,19,25.686211384658787
44,13,15,25.61506338340746
45,5,41,25.605833625680383
46,6,26,25.60222853011626
47,3,41,25.546719328201767
48,2,35,25.54584208500199
49,4,41,25.50468823489984
