,ema_fast,ema_slow,end_value
0,3,13,14531.3
1,3,12,13961.4
2,4,10,12854.8
3,3,15,12829.6
4,4,21,12562.7
5,3,14,12533.6
6,3,22,12446.0
7,7,13,12388.6
8,4,14,12354.2
9,3,26,12266.2
