,ema_fast,ema_slow,end_value
0,22,38,40970.0
1,23,38,39502.0
2,24,37,36276.4
3,17,49,32607.0
4,10,38,32187.5
5,9,40,31577.9
6,17,47,31549.2
7,21,41,31464.2
8,12,35,31235.3
9,23,37,31116.7
