,ema_fast,ema_slow,end_value
0,5,18,20375.0
1,9,33,18048.0
2,5,20,17816.1
3,10,11,17705.0
4,9,35,17689.7
5,4,21,17477.8
6,19,46,17453.9
7,7,12,17439.1
8,5,19,17381.8
9,9,36,17373.6
