,ema_fast,ema_slow,end_value
0,3,16,15104.0
1,3,17,14696.3
2,3,19,14474.0
3,6,13,14389.6
4,8,10,14323.1
5,3,21,14216.7
6,9,19,14148.9
7,5,10,14113.0
8,3,11,13883.0
9,9,10,13874.8
