,ema_fast,ema_slow,annual_return
0,1,13,9.9736772795189
1,3,10,9.26443715814716
2,1,10,9.11162429792538
3,2,12,9.004401581323492
4,1,11,8.973987571936142
5,2,11,8.763901661994879
6,1,12,8.454470851051202
7,3,11,7.978304411420754
8,4,10,7.278380161392345
9,3,12,6.753773166174616
10,2,13,6.590675920568683
11,2,10,5.417841507148031
12,4,15,5.405369118123826
13,11,17,5.097383975727932
14,11,16,5.0056484495446085
15,3,17,4.7623070127127685
16,2,21,4.62462336598691
17,8,19,4.503414674387097
18,10,18,4.421834150271149
19,2,22,4.143924808656309
20,12,16,4.09713037694141
21,13,15,4.09713037694141
22,4,14,4.061327206155148
23,9,19,4.024195146493118
24,2,20,3.8983543607738262
25,10,17,3.822686225868487
26,8,20,3.677744113698753
27,4,16,3.635294191904289
28,4,17,3.347103191593706
29,9,18,3.317476162719287
30,7,20,3.289090590383396
31,14,15,3.098581504804507
32,2,19,3.0584033732611533
33,3,20,2.9723868011289625
34,13,16,2.9080910916519938
35,7,21,2.817965802313233
36,9,17,2.7973065755620468
37,6,11,2.7845324961575697
38,5,12,2.7770539312849016
39,3,16,2.7161704772272754
40,5,14,2.3752169920493484
41,8,18,2.374626893974945
42,12,15,2.292357867705417
43,13,14,2.292357867705417
44,10,16,2.2584584526551725
45,9,10,2.006414067645659
46,5,13,1.943608342191516
47,3,18,1.9245608060957415
48,12,14,1.8318132357258252
49,11,15,1.8029452400469004
