,ema_fast,ema_slow,end_value
0,7,38,11577.9
1,5,46,11567.2
2,5,47,11567.2
3,7,37,11555.5
4,6,42,11509.0
5,6,43,11509.0
6,6,44,11509.0
7,7,41,11500.0
8,6,41,11500.0
9,10,39,11498.7
