,ema_fast,ema_slow,annual_return
0,11,10,10.92724313793348
1,16,11,10.683850438070673
2,23,11,10.489930137433474
3,23,10,10.432712597511438
4,17,11,10.34738003189395
5,17,10,10.241037068184411
6,18,10,10.178369369628513
7,15,12,10.170309038291858
8,14,13,10.170309038291858
9,14,12,10.060859014225835
10,15,11,10.036607248235567
11,21,12,9.692507046336846
12,17,15,9.685420042360468
13,16,10,9.65202317184845
14,20,10,9.579351210505047
15,22,10,9.476072445554582
16,15,10,9.473510943525111
17,21,10,9.411246495233875
18,21,11,9.409410028065016
19,20,12,9.354340437114235
20,24,21,9.313606739101363
21,23,22,9.313606739101363
22,21,13,9.276927665734188
23,24,10,9.261741601638366
24,19,11,9.203276056371974
25,17,14,9.196708561344051
26,20,13,9.144460252508743
27,22,11,9.097254179425622
28,18,14,9.07531990358386
29,19,12,9.074673667690982
30,15,13,9.022682211647751
31,16,15,8.968470828672395
32,18,15,8.960187482205926
33,16,12,8.93201510634026
34,17,13,8.919272400338555
35,22,13,8.913521143841846
36,18,13,8.910647035991053
37,22,12,8.8661900040139
38,13,12,8.859044780766192
39,19,13,8.82039150469242
40,16,14,8.812900480554395
41,14,11,8.778459547868621
42,17,16,8.77094386867609
43,23,12,8.706472515893191
44,19,14,8.673339197197334
45,19,15,8.620987520137039
46,13,11,8.556476450474424
47,20,14,8.524177676044854
48,23,13,8.380329540040576
49,16,13,8.370232445862447
