,ema_fast,ema_slow,end_value
0,21,59,39000.0
1,22,58,38755.3
2,24,56,37217.9
3,23,57,35788.5
4,22,59,34597.7
5,22,46,32762.5
6,16,54,32208.0
7,19,53,32080.0
8,19,50,32040.0
9,24,59,31878.3
