,ema_fast,ema_slow,end_value
0,21,43,9861.6
1,20,44,9844.1
2,8,58,9796.8
3,3,14,9763.7
4,20,36,9615.5
5,10,48,9577.5
6,13,17,9323.3
7,3,50,9320.0
8,11,46,9258.0
9,11,51,9216.1
