,ema_fast,ema_slow,end_value
0,7,30,12666.4
1,7,29,12571.7
2,8,28,12487.1
3,9,27,12420.0
4,6,31,11877.7
5,12,23,11747.8
6,13,22,11728.1
7,11,24,11718.0
8,6,34,11675.0
9,16,18,11669.3
