,ema_fast,ema_slow,end_value
0,23,59,31211.1
1,24,57,31211.1
2,24,56,31211.1
3,23,58,31211.1
4,24,59,30999.0
5,24,58,30999.0
6,12,30,30565.0
7,13,28,30177.0
8,18,28,30038.0
9,18,22,30031.0
