,ema_fast,ema_slow,end_value
0,18,26,15120.0
1,14,33,14501.0
2,15,31,14501.0
3,15,30,14255.0
4,15,29,14249.3
5,19,25,14149.0
6,16,28,14128.9
7,17,27,14109.0
8,16,27,14078.0
9,21,24,14020.0
