,ema_fast,ema_slow,end_value
0,8,28,22533.4
1,8,29,21932.4
2,9,25,21160.0
3,6,20,21060.0
4,11,24,20997.0
5,8,26,20796.0
6,9,26,20278.0
7,12,23,19908.0
8,7,29,19673.6
9,4,30,19507.0
