,ema_fast,ema_slow,annual_return
0,20,20,0.0
1,22,22,0.0
2,16,16,0.0
3,15,15,0.0
4,14,14,0.0
5,13,13,0.0
6,12,12,0.0
7,11,11,0.0
8,17,17,0.0
9,18,18,0.0
10,19,19,0.0
11,23,23,0.0
12,24,24,0.0
13,21,21,0.0
14,10,10,0.0
15,19,75,-1.66264770385848
16,19,76,-1.905130461893742
17,20,73,-1.970600125053552
18,20,74,-2.0518906891395927
19,18,76,-2.124386167752798
20,21,71,-2.179079435140536
21,21,73,-2.2524699330424744
22,24,66,-2.3452746767409622
23,22,69,-2.454880590500056
24,23,68,-2.454880590500056
25,22,72,-2.465366283397496
26,19,77,-2.480286444551091
27,19,78,-2.480286444551091
28,20,76,-2.5175589154326232
29,20,75,-2.5175589154326232
30,21,72,-2.5332831160948257
31,21,74,-2.566396612967008
32,21,75,-2.566396612967008
33,22,73,-2.566396612967008
34,23,70,-2.592465820940227
35,23,69,-2.592465820940227
36,22,71,-2.592465820940227
37,24,68,-2.592465820940227
38,22,70,-2.6602871888623247
39,24,67,-2.744663327529615
40,18,79,-2.8217075448719977
41,18,78,-2.8217075448719977
42,6,18,-2.8645148335438417
43,23,74,-2.875302223144815
44,23,71,-2.881645489199708
45,24,69,-2.881645489199708
46,20,77,-2.938920583833581
47,19,73,-2.963440185094123
48,22,74,-2.989339036941792
49,22,75,-2.989339036941792
