,ema_fast,ema_slow,annual_return
0,5,49,15.595560610104371
1,5,47,15.335777291322522
2,5,48,15.291967963208666
3,6,45,15.171165501994466
4,5,50,15.114710411010154
5,6,48,15.059076335948117
6,6,46,15.014323189114906
7,6,44,14.856384597070557
8,5,46,14.569789892613816
9,7,42,14.512297839303772
10,6,47,14.430226434140362
11,5,51,14.302729350671836
12,6,43,14.095355516537817
13,7,43,14.03692402303765
14,6,49,14.01548672532191
15,2,14,13.914398830963446
16,7,45,13.882511879542005
17,8,42,13.868956423256806
18,5,45,13.83239509547289
19,5,41,13.700544050496438
20,6,50,13.66627600463351
21,15,22,13.64427388865467
22,16,20,13.634816336072214
23,17,19,13.502072437591378
24,6,42,13.4462548508191
25,7,44,13.37884538532034
26,9,39,13.263980794228534
27,8,41,13.232172144853733
28,14,22,13.197312055876475
29,15,21,13.197312055876475
30,8,35,13.105474216436546
31,6,37,13.000796802329326
32,6,38,12.95628531632517
33,7,41,12.940553421217963
34,7,36,12.92597645425678
35,5,52,12.921113839070458
36,5,40,12.918508339470105
37,7,46,12.875064558531127
38,9,33,12.829097307383474
39,8,39,12.775713499443908
40,5,39,12.747203730526795
41,11,27,12.742108339630304
42,6,39,12.701726067110766
43,10,30,12.699612743529071
44,16,21,12.624562338747204
45,7,37,12.62286435856688
46,4,52,12.614899159343045
47,7,40,12.604414237164244
48,8,40,12.575889179377004
49,18,19,12.549552049441854
