,ema_fast,ema_slow,end_value
0,24,59,11961.1
1,9,31,11855.6
2,9,30,11634.5
3,10,28,11634.5
4,11,25,11446.0
5,10,27,11446.0
6,10,33,11380.0
7,24,58,11252.6
8,8,55,10926.0
9,20,59,10921.0
