,ema_fast,ema_slow,end_value
0,10,28,15357.3
1,9,21,15144.0
2,13,22,14246.9
3,10,27,14054.0
4,7,33,14041.0
5,9,28,14009.0
6,12,23,13882.8
7,13,27,13867.4
8,8,30,13785.1
9,14,21,13650.0
