,ema_fast,ema_slow,end_value
0,23,59,13566.7
1,8,57,12902.0
2,12,56,12882.2
3,24,59,12824.8
4,12,55,12638.2
5,14,52,12538.5
6,14,51,12538.5
7,13,54,12538.5
8,13,53,12538.5
9,23,46,12385.9
