,ema_fast,ema_slow,end_value
0,9,24,13823.2
1,7,27,13273.5
2,21,44,13266.5
3,23,30,13143.4
4,5,14,12699.4
5,22,42,12690.0
6,23,41,12690.0
7,20,46,12626.1
8,18,50,12609.0
9,15,54,12540.0
