,ema_fast,ema_slow,annual_return
0,24,22,20.487540018443053
1,10,12,18.94847571668418
2,23,21,18.92559609172536
3,24,20,18.92559609172536
4,23,22,18.90149246626317
5,24,21,18.90149246626317
6,24,23,18.52850584048546
7,9,13,18.398348554217065
8,22,21,18.33768137431438
9,1,14,18.28791373172233
10,7,12,17.347060353524526
11,23,20,17.152213844719675
12,5,14,17.095543991403606
13,11,19,16.890160616110485
14,8,12,16.878139545626382
15,10,21,16.741630858461683
16,3,14,16.669556596869814
17,10,11,16.64511262411359
18,2,14,16.46410466403554
19,24,19,16.370152065672478
20,5,13,16.36135858882657
21,9,12,16.315620450233855
22,1,46,16.226380871490136
23,12,18,16.19772156087882
24,6,12,15.978909043471036
25,7,10,15.878877490833393
26,1,44,15.85960569086026
27,13,17,15.809036208912955
28,10,20,15.761252448709104
29,1,43,15.699808485109306
30,3,12,15.694352788039154
31,4,13,15.647957904417394
32,14,15,15.640723523267429
33,9,22,15.544669586627514
34,8,14,15.515178958498812
35,9,14,15.502852721708086
36,4,14,15.502270790734036
37,6,14,15.493648971841466
38,8,24,15.400599686880913
39,7,13,15.388281775724892
40,3,13,15.367227649938856
41,1,13,15.348449619029378
42,13,16,15.347997055914078
43,1,45,15.214210821420112
44,1,42,15.18320951056736
45,1,47,15.174090563239098
46,12,17,15.157475888238428
47,8,11,15.15131957830784
48,3,11,15.05083325997369
49,9,21,14.968951328998118
