,ema_fast,ema_slow,end_value
0,3,10,17210.0
1,3,11,14719.1
2,4,20,14084.0
3,4,26,13450.0
4,4,10,13044.0
5,12,19,12935.3
6,5,23,12913.0
7,8,23,12888.6
8,13,18,12730.0
9,11,21,12683.6
