,ema_fast,ema_slow,annual_return
0,10,50,11.697024362138531
1,10,51,11.40971688679612
2,11,49,11.381090759074228
3,9,53,11.367933065697294
4,6,55,11.073500269707274
5,4,78,10.98724344003038
6,11,48,10.527777843572784
7,12,48,10.525779714210111
8,8,60,10.48353174575636
9,10,49,10.458143254203494
10,9,52,10.456875134375895
11,24,12,10.44095882501608
12,23,13,10.265085107136638
13,8,59,10.163878486455404
14,7,57,10.055683200407838
15,11,47,10.039393719342971
16,11,50,10.01875714433756
17,5,78,9.96794402588252
18,8,57,9.930595280653913
19,6,56,9.900937867669214
20,8,55,9.766445677824091
21,14,73,9.756297613014716
22,7,56,9.755685946892866
23,9,56,9.743141252503548
24,9,54,9.728689964622228
25,22,14,9.7255551610039
26,5,77,9.694486056398476
27,9,55,9.675037407288228
28,6,54,9.63917851159994
29,8,54,9.613961442927463
30,15,72,9.595058898205895
31,4,79,9.517713427169657
32,6,57,9.50971162549294
33,18,17,9.46529722628416
34,19,16,9.46529722628416
35,5,76,9.42911271953962
36,20,15,9.41262243136857
37,10,53,9.408914636300276
38,5,79,9.39849821699809
39,8,51,9.389296346312287
40,12,49,9.346708899362037
41,16,69,9.333107750717671
42,11,51,9.331628754505587
43,15,70,9.327863762861345
44,5,74,9.32492333284944
45,7,58,9.32487391889073
46,14,74,9.260408132081093
47,7,55,9.245605825015744
48,16,68,9.245319805439232
49,5,58,9.236216313833928
