,ema_fast,ema_slow,end_value
0,20,25,12968.4
1,10,23,12680.0
2,8,17,12150.0
3,14,20,12029.0
4,16,19,12014.0
5,22,31,12001.0
6,6,21,11909.0
7,22,40,11870.0
8,24,46,11864.2
9,19,49,11774.2
