,ema_fast,ema_slow,end_value
0,3,59,58426.5
1,4,55,58390.0
2,4,56,55902.0
3,4,53,51467.0
4,4,58,51435.0
5,4,57,51389.2
6,3,57,49992.3
7,24,27,48189.2
8,18,35,47831.6
9,4,51,46972.0
