,ema_fast,ema_slow,end_value
0,10,22,15029.0
1,9,10,15012.0
2,5,35,14984.6
3,7,12,14938.2
4,4,33,14885.7
5,6,34,14848.1
6,4,19,14844.6
7,6,15,14663.7
8,5,33,14580.0
9,5,34,14503.0
