,ema_fast,ema_slow,end_value
0,24,58,14705.0
1,21,23,14693.5
2,24,59,14328.8
3,23,50,14052.0
4,22,51,14052.0
5,23,51,13957.8
6,24,49,13957.8
7,24,55,13817.7
8,24,50,13813.5
9,23,59,13705.0
