,ema_fast,ema_slow,end_value
0,18,39,24523.3
1,19,37,24523.3
2,20,35,23840.0
3,21,33,23773.7
4,19,36,23317.1
5,19,38,23062.0
6,11,56,22796.1
7,20,34,22742.4
8,21,35,22617.9
9,22,31,22386.5
