,ema_fast,ema_slow,end_value
0,21,57,44247.0
1,20,59,44247.0
2,22,55,43881.4
3,21,56,43538.2
4,22,58,43465.7
5,22,57,43393.9
6,21,59,43130.0
7,22,59,43108.0
8,17,59,42834.5
9,19,58,42628.0
