,ema_fast,ema_slow,end_value
0,6,14,15994.3
1,7,12,14258.8
2,9,10,14150.0
3,8,11,14150.0
4,5,39,13909.0
5,5,38,13909.0
6,7,13,13871.4
7,9,11,13729.9
8,8,12,13729.9
9,5,41,13263.9
