,ema_fast,ema_slow,end_value
0,4,33,19516.9
1,11,24,17699.0
2,12,25,17581.5
3,12,26,16623.4
4,11,27,16623.4
5,11,26,16521.9
6,10,28,16416.3
7,12,23,16305.0
8,10,27,16117.2
9,13,24,16054.0
