,ema_fast,ema_slow,annual_return
0,16,11,12.690958586321264
1,15,12,12.51239289728864
2,17,10,12.482499599250758
3,24,22,12.0844694440389
4,19,17,11.723345371814236
5,23,18,11.711213544548343
6,21,20,11.655606168860528
7,22,19,11.655606168860528
8,23,11,11.618045100275705
9,24,23,11.31969598956096
10,24,14,11.298601382889474
11,23,10,11.27191467469284
12,24,10,11.26314588691549
13,20,17,11.24870447978347
14,24,18,11.230466962669402
15,14,13,11.2274031212012
16,20,16,11.157102490372438
17,24,17,11.06254817849329
18,21,12,11.051711211884646
19,23,19,10.9658811174308
20,24,13,10.94136246509784
21,15,11,10.921226095839694
22,14,12,10.873841153988067
23,21,15,10.856000798038618
24,22,11,10.841724601501234
25,24,11,10.794354571742048
26,23,14,10.756334233955196
27,22,15,10.739319848737637
28,21,16,10.72435693314024
29,19,18,10.67775753381158
30,22,20,10.661896645222482
31,22,14,10.43420844764847
32,18,10,10.388211583132255
33,19,13,10.299746049804398
34,20,12,10.187742903282338
35,21,11,10.063898742986268
36,18,13,10.044191607409427
37,21,18,9.941202739249135
38,20,19,9.941202739249135
39,23,15,9.940530259755612
40,17,14,9.928703155858308
41,23,20,9.896114738814967
42,21,19,9.883472294735402
43,23,22,9.854164525399511
44,20,15,9.80799729852819
45,22,17,9.804662756828282
46,22,21,9.774587811392331
47,18,17,9.773956643638032
48,19,10,9.750683430004283
49,23,13,9.673509905008542
