,ema_fast,ema_slow,end_value
0,3,40,15121.7
1,3,29,14751.5
2,4,27,14705.0
3,4,25,14306.0
4,3,34,14159.6
5,3,47,13733.8
6,3,57,13632.5
7,3,48,13599.7
8,3,42,13571.2
9,3,56,13469.2
