,ema_fast,ema_slow,end_value
0,10,11,14571.8
1,10,12,14192.7
2,9,12,14095.0
3,8,15,13794.5
4,6,17,13624.3
5,7,15,13436.6
6,7,14,13409.0
7,12,15,13401.0
8,13,14,13401.0
9,6,18,13299.4
