,ema_fast,ema_slow,annual_return
0,24,65,16.308592567135204
1,24,66,16.27319915006348
2,8,63,16.074011856282908
3,23,67,16.032447545867598
4,7,68,16.016793152299595
5,7,69,15.981881031172264
6,23,68,15.963893047620894
7,8,78,15.795936850841274
8,7,58,15.782130035264728
9,5,76,15.772658973470142
10,5,77,15.772658973470142
11,6,75,15.755507717995126
12,8,64,15.73918426749851
13,21,74,15.716722653606976
14,7,59,15.69748376415118
15,24,62,15.675926108500883
16,24,61,15.675926108500883
17,8,76,15.661013126575906
18,6,70,15.655149724685774
19,5,78,15.648390808169992
20,24,60,15.621611749280737
21,5,72,15.609553005010076
22,8,75,15.609002060275678
23,22,71,15.57745413643701
24,6,76,15.574173918436111
25,8,62,15.569477790779551
26,5,75,15.566041769010855
27,23,62,15.56360593959469
28,23,63,15.56360593959469
29,6,71,15.562027450384514
30,22,70,15.539364795507764
31,7,66,15.529023893704942
32,6,74,15.524187673159709
33,7,78,15.51844357640761
34,21,73,15.515008971422622
35,5,73,15.471760254951766
36,7,67,15.46746337560871
37,5,71,15.441988571305991
38,6,72,15.437562320226098
39,5,79,15.426888431924962
40,7,63,15.411199046317886
41,20,76,15.40974347045013
42,8,61,15.409476771080364
43,8,60,15.409476771080364
44,7,57,15.379531722751793
45,5,74,15.37902833128671
46,6,73,15.375539226146548
47,7,60,15.36499299385653
48,8,74,15.356483187542295
49,8,77,15.34293412671246
