,ema_fast,ema_slow,end_value
0,11,31,37209.0
1,6,44,36587.9
2,6,48,31787.3
3,6,50,31547.5
4,11,32,30582.0
5,9,30,30203.0
6,6,52,30088.0
7,11,29,30044.0
8,21,44,30034.0
9,22,43,29714.4
