,ema_fast,ema_slow,end_value
0,17,22,34229.7
1,10,36,34172.0
2,16,23,34083.0
3,12,33,34054.0
4,10,37,33028.0
5,11,32,32963.1
6,11,35,32942.6
7,12,30,32588.5
8,16,26,32298.2
9,15,27,32223.8
